physical_quantity,power,energy,voltage
01-01-2012 02:09,185,796,866
01-01-2012 02:09,344,706,576
01-01-2012 02:09,280,93,774
01-01-2012 02:09,140,631,615
01-01-2012 02:09,465,110,234
01-01-2012 02:09,618,895,860
01-01-2012 02:09,531,873,112
01-01-2012 02:09,989,8,644
01-01-2012 02:09,539,537,453
01-01-2012 02:09,598,715,889
01-01-2012 02:09,645,986,924
01-01-2012 02:09,955,744,202
01-01-2012 02:09,777,742,700
01-01-2012 02:09,98,781,978
01-01-2012 02:09,738,90,404
01-01-2012 02:09,310,949,596
01-01-2012 02:09,723,932,813
01-01-2012 02:09,558,608,13
01-01-2012 02:09,885,880,63
01-01-2012 02:09,38,881,99
01-01-2012 02:09,123,993,440
01-01-2012 02:09,396,469,611
01-01-2012 02:09,797,609,7
01-01-2012 02:09,12,163,572
01-01-2012 02:09,183,360,793
01-01-2012 02:09,264,726,808
01-01-2012 02:09,142,256,466
01-01-2012 02:09,768,445,100
01-01-2012 02:09,389,256,373
01-01-2012 02:09,146,833,341
01-01-2012 02:09,883,455,513
01-01-2012 02:09,911,78,37
01-01-2012 02:09,449,385,272
01-01-2012 02:09,975,983,819
01-01-2012 02:09,836,343,814
01-01-2012 02:09,601,221,895
01-01-2012 02:09,800,717,178
01-01-2012 02:09,382,489,533
01-01-2012 02:09,466,575,744
01-01-2012 02:09,490,313,281
01-01-2012 02:10,162,843,1
01-01-2012 02:10,293,579,555
01-01-2012 02:10,561,595,366
01-01-2012 02:10,442,664,788
01-01-2012 02:10,326,825,41
01-01-2012 02:10,945,939,953
01-01-2012 02:10,998,914,396
01-01-2012 02:10,271,735,663
01-01-2012 02:10,819,312,841
01-01-2012 02:10,233,215,545
01-01-2012 02:10,721,364,728
01-01-2012 02:10,550,462,643
01-01-2012 02:10,788,31,947
01-01-2012 02:10,728,769,840
01-01-2012 02:10,33,698,719
01-01-2012 02:10,31,558,647
01-01-2012 02:10,534,300,988
01-01-2012 02:10,431,230,338
01-01-2012 02:10,626,526,459
01-01-2012 02:10,467,502,254
01-01-2012 02:10,771,479,275
01-01-2012 02:10,345,319,176
01-01-2012 02:10,573,613,596
01-01-2012 02:10,903,801,582
01-01-2012 02:10,829,99,582
01-01-2012 02:10,776,832,650
01-01-2012 02:10,465,966,577
01-01-2012 02:10,964,47,798
01-01-2012 02:10,167,347,83
01-01-2012 02:10,995,645,385
01-01-2012 02:10,110,957,701
01-01-2012 02:10,197,910,449
01-01-2012 02:10,101,878,416
01-01-2012 02:10,287,637,995
01-01-2012 02:10,963,962,272
01-01-2012 02:10,947,974,500
01-01-2012 02:10,934,331,774
01-01-2012 02:10,513,766,963
01-01-2012 02:10,164,407,466
01-01-2012 02:10,46,375,513
01-01-2012 02:10,182,735,224
01-01-2012 02:10,859,766,298
01-01-2012 02:10,442,804,129
01-01-2012 02:10,213,909,622
01-01-2012 02:10,913,507,673
01-01-2012 02:10,929,931,882
01-01-2012 02:10,970,104,615
01-01-2012 02:10,54,307,675
01-01-2012 02:10,143,600,936
01-01-2012 02:10,695,543,733
01-01-2012 02:10,297,789,219
01-01-2012 02:10,36,363,358
01-01-2012 02:10,341,391,262
01-01-2012 02:10,750,265,939
01-01-2012 02:10,423,673,6
01-01-2012 02:10,151,139,942
01-01-2012 02:10,833,71,808
01-01-2012 02:10,977,222,618
01-01-2012 02:10,531,915,779
01-01-2012 02:10,112,69,322
01-01-2012 02:11,285,535,54
01-01-2012 02:11,175,845,688
01-01-2012 02:11,446,156,156
01-01-2012 02:11,841,124,745
01-01-2012 02:11,104,934,160
01-01-2012 02:11,583,873,524
01-01-2012 02:11,361,27,255
01-01-2012 02:11,367,394,848
01-01-2012 02:11,783,599,416
01-01-2012 02:11,697,752,809
01-01-2012 02:11,268,321,433
01-01-2012 02:11,281,571,92
01-01-2012 02:11,254,907,386
01-01-2012 02:11,657,693,103
01-01-2012 02:11,177,221,614
01-01-2012 02:11,361,226,752
01-01-2012 02:11,840,109,776
01-01-2012 02:11,297,694,296
01-01-2012 02:11,241,63,176
01-01-2012 02:11,211,495,848
01-01-2012 02:11,111,331,385
01-01-2012 02:11,542,974,823
01-01-2012 02:11,774,60,289
01-01-2012 02:11,167,372,303
01-01-2012 02:11,660,371,332
01-01-2012 02:11,48,882,361
01-01-2012 02:11,129,839,531
01-01-2012 02:11,146,892,125
01-01-2012 02:11,88,669,787
01-01-2012 02:11,286,912,214
01-01-2012 02:11,368,740,386
01-01-2012 02:11,882,469,138
01-01-2012 02:11,770,940,314
01-01-2012 02:11,55,368,743
01-01-2012 02:11,54,922,896
01-01-2012 02:11,198,132,483
01-01-2012 02:11,723,433,259
01-01-2012 02:11,333,40,146
01-01-2012 02:11,280,262,656
01-01-2012 02:11,487,928,187
01-01-2012 02:11,928,109,923
01-01-2012 02:11,400,687,628
01-01-2012 02:11,990,395,217
01-01-2012 02:11,754,514,705
01-01-2012 02:11,847,179,715
01-01-2012 02:11,316,126,117
01-01-2012 02:11,141,840,636
01-01-2012 02:11,77,66,241
01-01-2012 02:11,516,830,58
01-01-2012 02:11,825,180,712
01-01-2012 02:11,635,717,555
01-01-2012 02:11,614,623,368
01-01-2012 02:11,71,969,922
01-01-2012 02:11,525,106,262
01-01-2012 02:11,116,964,319
01-01-2012 02:11,353,799,415
01-01-2012 02:11,221,402,331
01-01-2012 02:11,821,272,816
01-01-2012 02:11,778,602,149
01-01-2012 02:11,24,428,804
01-01-2012 02:12,507,778,43
01-01-2012 02:12,227,855,495
01-01-2012 02:12,356,169,850
01-01-2012 02:12,794,554,755
01-01-2012 02:12,577,721,32
01-01-2012 02:12,1,116,221
01-01-2012 02:12,649,544,68
01-01-2012 02:12,109,616,738
01-01-2012 02:12,535,465,459
01-01-2012 02:12,946,583,64
01-01-2012 02:12,30,537,482
01-01-2012 02:12,592,700,988
01-01-2012 02:12,602,211,231
01-01-2012 02:12,558,114,347
01-01-2012 02:12,938,11,269
01-01-2012 02:12,772,87,94
01-01-2012 02:12,117,31,336
01-01-2012 02:12,984,263,620
01-01-2012 02:12,362,149,322
01-01-2012 02:12,746,478,302
01-01-2012 02:12,37,800,491
01-01-2012 02:12,844,48,691
01-01-2012 02:12,572,767,736
01-01-2012 02:12,689,49,825
01-01-2012 02:12,732,201,74
01-01-2012 02:12,687,129,204
01-01-2012 02:12,462,45,41
01-01-2012 02:12,881,776,691
01-01-2012 02:12,530,291,165
01-01-2012 02:12,571,967,603
01-01-2012 02:12,701,377,419
01-01-2012 02:12,721,97,573
01-01-2012 02:12,179,849,507
01-01-2012 02:12,440,400,238
01-01-2012 02:12,571,839,274
01-01-2012 02:12,545,779,305
01-01-2012 02:12,491,826,470
01-01-2012 02:12,374,793,676
01-01-2012 02:12,455,190,576
01-01-2012 02:12,52,891,678
01-01-2012 02:12,570,490,299
01-01-2012 02:12,841,2,214
01-01-2012 02:12,856,765,316
01-01-2012 02:12,96,101,666
01-01-2012 02:12,775,575,918
01-01-2012 02:12,551,153,308
01-01-2012 02:12,702,114,454
01-01-2012 02:12,242,726,179
01-01-2012 02:12,616,36,317
01-01-2012 02:12,129,963,681
01-01-2012 02:12,640,213,208
01-01-2012 02:12,700,4,214
01-01-2012 02:12,601,36,836
01-01-2012 02:12,237,179,229
01-01-2012 02:12,648,525,95
01-01-2012 02:12,434,705,956
01-01-2012 02:12,67,450,553
01-01-2012 02:12,932,880,982
01-01-2012 02:12,59,986,966
01-01-2012 02:12,385,387,634
01-01-2012 02:13,457,343,306
01-01-2012 02:13,435,539,719
01-01-2012 02:13,652,563,146
01-01-2012 02:13,402,43,665
01-01-2012 02:13,743,404,85
01-01-2012 02:13,935,270,71
01-01-2012 02:13,630,520,311
01-01-2012 02:13,357,109,313
01-01-2012 02:13,178,710,258
01-01-2012 02:13,876,176,304
01-01-2012 02:13,391,790,430
01-01-2012 02:13,917,572,248
01-01-2012 02:13,979,386,853
01-01-2012 02:13,767,560,123
01-01-2012 02:13,559,165,229
01-01-2012 02:13,699,594,182
01-01-2012 02:13,796,592,139
01-01-2012 02:13,843,205,111
01-01-2012 02:13,617,109,785
01-01-2012 02:13,598,107,606
01-01-2012 02:13,204,448,565
01-01-2012 02:13,594,824,828
01-01-2012 02:13,985,471,695
01-01-2012 02:13,323,668,225
01-01-2012 02:13,377,119,440
01-01-2012 02:13,463,68,464
01-01-2012 02:13,143,984,699
01-01-2012 02:13,670,212,254
01-01-2012 02:13,196,77,29
01-01-2012 02:13,345,791,227
01-01-2012 02:13,482,788,900
01-01-2012 02:13,219,849,78
01-01-2012 02:13,957,290,976
01-01-2012 02:13,576,120,118
01-01-2012 02:13,926,423,171
01-01-2012 02:13,589,715,516
01-01-2012 02:13,969,613,976
01-01-2012 02:13,688,361,348
01-01-2012 02:13,943,916,430
01-01-2012 02:13,876,385,317
01-01-2012 02:13,14,725,459
01-01-2012 02:13,217,440,836
01-01-2012 02:13,732,512,223
01-01-2012 02:13,650,801,16
01-01-2012 02:13,218,191,442
01-01-2012 02:13,893,974,972
01-01-2012 02:13,653,681,117
01-01-2012 02:13,362,811,372
01-01-2012 02:13,401,480,292
01-01-2012 02:13,53,668,414
01-01-2012 02:13,81,51,826
01-01-2012 02:13,697,329,479
01-01-2012 02:13,656,896,324
01-01-2012 02:13,761,706,220
01-01-2012 02:13,890,172,613
01-01-2012 02:13,157,232,583
01-01-2012 02:13,881,354,130
01-01-2012 02:13,840,64,608
01-01-2012 02:13,771,605,606
01-01-2012 02:13,398,357,325
01-01-2012 02:14,233,34,225
01-01-2012 02:14,538,844,680
01-01-2012 02:14,661,167,892
01-01-2012 02:14,348,825,36
01-01-2012 02:14,441,426,428
01-01-2012 02:14,139,872,708
01-01-2012 02:14,708,58,817
01-01-2012 02:14,921,345,393
01-01-2012 02:14,432,258,376
01-01-2012 02:14,63,838,773
01-01-2012 02:14,694,193,697
01-01-2012 02:14,566,718,607
01-01-2012 02:14,641,798,170
01-01-2012 02:14,320,586,593
01-01-2012 02:14,614,438,320
01-01-2012 02:14,280,993,962
01-01-2012 02:14,294,168,366
01-01-2012 02:14,94,374,177
01-01-2012 02:14,56,957,637
01-01-2012 02:14,609,402,563
01-01-2012 02:14,815,477,283
01-01-2012 02:14,41,930,826
01-01-2012 02:14,675,647,640
01-01-2012 02:14,190,930,715
01-01-2012 02:14,733,8,466
01-01-2012 02:14,92,133,168
01-01-2012 02:14,535,639,379
01-01-2012 02:14,618,110,853
01-01-2012 02:14,315,479,3
01-01-2012 02:14,455,380,13
01-01-2012 02:14,588,158,550
01-01-2012 02:14,786,280,155
01-01-2012 02:14,447,588,491
01-01-2012 02:14,535,551,955
01-01-2012 02:14,14,340,565
01-01-2012 02:14,599,441,590
01-01-2012 02:14,4,38,620
01-01-2012 02:14,190,199,587
01-01-2012 02:14,77,384,379
01-01-2012 02:14,659,452,91
01-01-2012 02:14,475,176,89
01-01-2012 02:14,17,534,105
01-01-2012 02:14,401,955,554
01-01-2012 02:14,455,949,434
01-01-2012 02:14,827,115,407
01-01-2012 02:14,853,49,595
01-01-2012 02:14,991,36,624
01-01-2012 02:14,696,157,943
01-01-2012 02:14,404,398,344
01-01-2012 02:14,966,927,982
01-01-2012 02:14,114,46,425
01-01-2012 02:14,90,516,468
01-01-2012 02:14,470,881,101
01-01-2012 02:14,276,224,200
01-01-2012 02:14,792,549,920
01-01-2012 02:14,172,813,850
01-01-2012 02:14,741,704,319
01-01-2012 02:14,447,879,801
01-01-2012 02:14,195,690,528
01-01-2012 02:14,332,398,322
01-01-2012 02:15,56,68,521
01-01-2012 02:15,913,123,263
01-01-2012 02:15,959,271,839
01-01-2012 02:15,454,643,727
01-01-2012 02:15,403,29,927
01-01-2012 02:15,152,465,478
01-01-2012 02:15,48,879,600
01-01-2012 02:15,129,609,699
01-01-2012 02:15,511,494,765
01-01-2012 02:15,962,468,798
01-01-2012 02:15,979,559,705
01-01-2012 02:15,635,943,541
01-01-2012 02:15,743,335,876
01-01-2012 02:15,255,869,91
01-01-2012 02:15,528,230,914
01-01-2012 02:15,710,81,941
01-01-2012 02:15,37,473,315
01-01-2012 02:15,743,55,667
01-01-2012 02:15,366,646,945
01-01-2012 02:15,678,473,489
01-01-2012 02:15,298,34,7
01-01-2012 02:15,620,372,182
01-01-2012 02:15,835,400,20
01-01-2012 02:15,474,230,981
01-01-2012 02:15,150,237,194
01-01-2012 02:15,30,43,71
01-01-2012 02:15,77,666,121
01-01-2012 02:15,304,152,576
01-01-2012 02:15,611,631,443
01-01-2012 02:15,215,41,345
01-01-2012 02:15,106,30,602
01-01-2012 02:15,885,938,411
01-01-2012 02:15,30,330,93
01-01-2012 02:15,310,12,715
01-01-2012 02:15,605,136,42
01-01-2012 02:15,687,816,806
01-01-2012 02:15,511,259,12
01-01-2012 02:15,976,811,896
01-01-2012 02:15,43,52,911
01-01-2012 02:15,9,193,714
01-01-2012 02:15,386,583,463
01-01-2012 02:15,302,8,493
01-01-2012 02:15,813,282,123
01-01-2012 02:15,818,981,318
01-01-2012 02:15,730,954,766
01-01-2012 02:15,165,945,59
01-01-2012 02:15,197,299,852
01-01-2012 02:15,417,710,51
01-01-2012 02:15,905,46,571
01-01-2012 02:15,271,33,539
01-01-2012 02:15,225,902,200
01-01-2012 02:15,756,568,632
01-01-2012 02:15,793,849,126
01-01-2012 02:15,969,177,167
01-01-2012 02:15,156,397,397
01-01-2012 02:15,444,549,7
01-01-2012 02:15,585,156,978
01-01-2012 02:15,422,509,675
01-01-2012 02:15,691,245,688
01-01-2012 02:15,955,785,30
01-01-2012 02:16,747,59,909
01-01-2012 02:16,300,679,506
01-01-2012 02:16,87,878,189
01-01-2012 02:16,732,993,836
01-01-2012 02:16,478,70,114
01-01-2012 02:16,366,725,464
01-01-2012 02:16,894,640,927
01-01-2012 02:16,706,127,347
01-01-2012 02:16,234,694,398
01-01-2012 02:16,572,439,550
01-01-2012 02:16,487,533,914
01-01-2012 02:16,188,689,731
01-01-2012 02:16,273,757,828
01-01-2012 02:16,940,778,524
01-01-2012 02:16,678,987,449
01-01-2012 02:16,684,290,861
01-01-2012 02:16,603,614,800
01-01-2012 02:16,222,30,457
01-01-2012 02:16,235,273,222
01-01-2012 02:16,320,345,688
01-01-2012 02:16,654,575,262
01-01-2012 02:16,312,124,339
01-01-2012 02:16,560,895,20
01-01-2012 02:16,935,779,661
01-01-2012 02:16,520,972,738
01-01-2012 02:16,202,717,245
01-01-2012 02:16,503,158,642
01-01-2012 02:16,244,298,483
01-01-2012 02:16,687,22,956
01-01-2012 02:16,597,270,813
01-01-2012 02:16,761,439,350
01-01-2012 02:16,13,989,47
01-01-2012 02:16,812,151,948
01-01-2012 02:16,530,902,829
01-01-2012 02:16,748,558,639
01-01-2012 02:16,337,817,378
01-01-2012 02:16,62,945,458
01-01-2012 02:16,408,294,605
01-01-2012 02:16,11,751,84
01-01-2012 02:16,950,329,481
01-01-2012 02:16,728,364,918
01-01-2012 02:16,970,864,356
01-01-2012 02:16,340,826,671
01-01-2012 02:16,213,400,376
01-01-2012 02:16,250,611,539
01-01-2012 02:16,810,116,560
01-01-2012 02:16,427,696,464
01-01-2012 02:16,525,922,518
01-01-2012 02:16,55,374,222
01-01-2012 02:16,174,907,897
01-01-2012 02:16,622,85,71
01-01-2012 02:16,951,15,759
01-01-2012 02:16,664,898,989
01-01-2012 02:16,369,172,689
01-01-2012 02:16,210,348,120
01-01-2012 02:16,644,851,288
01-01-2012 02:16,192,31,796
01-01-2012 02:16,357,790,201
01-01-2012 02:16,907,699,482
01-01-2012 02:16,174,456,74
01-01-2012 02:17,906,421,378
01-01-2012 02:17,707,466,532
01-01-2012 02:17,5,342,491
01-01-2012 02:17,614,326,108
01-01-2012 02:17,547,230,782
01-01-2012 02:17,264,558,85
01-01-2012 02:17,394,994,16
01-01-2012 02:17,328,801,301
01-01-2012 02:17,338,743,349
01-01-2012 02:17,469,729,797
01-01-2012 02:17,651,99,262
01-01-2012 02:17,885,833,660
01-01-2012 02:17,602,945,0
01-01-2012 02:17,589,816,193
01-01-2012 02:17,342,665,920
01-01-2012 02:17,718,924,563
01-01-2012 02:17,510,504,959
01-01-2012 02:17,923,166,751
01-01-2012 02:17,323,221,750
01-01-2012 02:17,316,393,489
01-01-2012 02:17,521,248,341
01-01-2012 02:17,463,230,765
01-01-2012 02:17,250,423,818
01-01-2012 02:17,170,844,806
01-01-2012 02:17,605,12,762
01-01-2012 02:17,553,793,570
01-01-2012 02:17,953,670,358
01-01-2012 02:17,282,189,824
01-01-2012 02:17,387,495,715
01-01-2012 02:17,563,866,294
01-01-2012 02:17,640,527,213
01-01-2012 02:17,556,483,673
01-01-2012 02:17,21,890,77
01-01-2012 02:17,130,549,716
01-01-2012 02:17,513,376,565
01-01-2012 02:17,619,935,840
01-01-2012 02:17,297,697,162
01-01-2012 02:17,944,188,553
01-01-2012 02:17,666,19,276
01-01-2012 02:17,389,604,21
01-01-2012 02:17,610,228,854
01-01-2012 02:17,540,551,887
01-01-2012 02:17,511,26,910
01-01-2012 02:17,610,945,858
01-01-2012 02:17,139,109,693
01-01-2012 02:17,255,296,583
01-01-2012 02:17,178,97,719
01-01-2012 02:17,355,944,114
01-01-2012 02:17,241,592,280
01-01-2012 02:17,877,473,942
01-01-2012 02:17,144,421,485
01-01-2012 02:17,765,620,907
01-01-2012 02:17,716,901,904
01-01-2012 02:17,557,533,822
01-01-2012 02:17,514,345,289
01-01-2012 02:17,631,259,769
01-01-2012 02:17,313,867,140
01-01-2012 02:17,253,292,392
01-01-2012 02:17,135,945,189
01-01-2012 02:17,96,285,608
01-01-2012 02:18,592,635,226
01-01-2012 02:18,501,407,620
01-01-2012 02:18,687,21,323
01-01-2012 02:18,178,757,200
01-01-2012 02:18,957,627,962
01-01-2012 02:18,399,564,677
01-01-2012 02:18,687,186,774
01-01-2012 02:18,467,300,444
01-01-2012 02:18,81,223,74
01-01-2012 02:18,93,471,410
01-01-2012 02:18,30,197,218
01-01-2012 02:18,590,568,524
01-01-2012 02:18,695,774,511
01-01-2012 02:18,678,95,306
01-01-2012 02:18,893,851,971
01-01-2012 02:18,366,81,124
01-01-2012 02:18,568,685,13
01-01-2012 02:18,55,401,890
01-01-2012 02:18,980,96,750
01-01-2012 02:18,565,308,938
01-01-2012 02:18,93,17,386
01-01-2012 02:18,435,159,385
01-01-2012 02:18,371,138,513
01-01-2012 02:18,862,482,412
01-01-2012 02:18,220,96,898
01-01-2012 02:18,315,823,128
01-01-2012 02:18,959,761,523
01-01-2012 02:18,111,132,749
01-01-2012 02:18,717,179,491
01-01-2012 02:18,480,838,938
01-01-2012 02:18,740,313,157
01-01-2012 02:18,529,548,657
01-01-2012 02:18,163,566,841
01-01-2012 02:18,311,571,93
01-01-2012 02:18,589,340,214
01-01-2012 02:18,558,148,927
01-01-2012 02:18,157,863,936
01-01-2012 02:18,57,189,936
01-01-2012 02:18,587,887,401
01-01-2012 02:18,421,558,952
01-01-2012 02:18,405,44,54
01-01-2012 02:18,422,107,963
01-01-2012 02:18,935,457,476
01-01-2012 02:18,874,15,353
01-01-2012 02:18,829,466,457
01-01-2012 02:18,203,903,974
01-01-2012 02:18,418,415,600
01-01-2012 02:18,853,745,941
01-01-2012 02:18,171,591,232
01-01-2012 02:18,977,218,946
01-01-2012 02:18,659,748,55
01-01-2012 02:18,850,592,862
01-01-2012 02:18,647,946,883
01-01-2012 02:18,768,91,170
01-01-2012 02:18,884,368,89
01-01-2012 02:18,576,635,58
01-01-2012 02:18,476,296,984
01-01-2012 02:18,736,393,482
01-01-2012 02:18,420,912,883
01-01-2012 02:18,13,83,527
01-01-2012 02:19,899,17,236
01-01-2012 02:19,422,3,217
01-01-2012 02:19,652,53,728
01-01-2012 02:19,276,396,852
01-01-2012 02:19,334,798,516
01-01-2012 02:19,340,340,264
01-01-2012 02:19,44,456,510
01-01-2012 02:19,392,136,205
01-01-2012 02:19,953,21,951
01-01-2012 02:19,505,515,938
01-01-2012 02:19,669,459,612
01-01-2012 02:19,156,143,14
01-01-2012 02:19,775,329,270
01-01-2012 02:19,699,109,928
01-01-2012 02:19,455,552,859
01-01-2012 02:19,972,760,212
01-01-2012 02:19,499,488,332
01-01-2012 02:19,186,288,213
01-01-2012 02:19,681,270,469
01-01-2012 02:19,530,173,459
01-01-2012 02:19,623,756,472
01-01-2012 02:19,217,344,218
01-01-2012 02:19,230,924,477
01-01-2012 02:19,468,854,777
01-01-2012 02:19,572,798,385
01-01-2012 02:19,906,423,806
01-01-2012 02:19,983,49,645
01-01-2012 02:19,411,395,348
01-01-2012 02:19,225,303,311
01-01-2012 02:19,209,672,905
01-01-2012 02:19,648,613,997
01-01-2012 02:19,442,149,176
01-01-2012 02:19,887,204,207
01-01-2012 02:19,227,60,496
01-01-2012 02:19,30,624,960
01-01-2012 02:19,6,789,221
01-01-2012 02:19,630,246,20
01-01-2012 02:19,686,671,302
01-01-2012 02:19,502,833,506
01-01-2012 02:19,860,832,617
01-01-2012 02:19,988,188,84
01-01-2012 02:19,144,150,49
01-01-2012 02:19,719,452,319
01-01-2012 02:19,747,47,498
01-01-2012 02:19,12,144,959
01-01-2012 02:19,585,946,851
01-01-2012 02:19,350,24,787
01-01-2012 02:19,886,229,570
01-01-2012 02:19,736,708,20
01-01-2012 02:19,201,382,83
01-01-2012 02:19,241,472,288
01-01-2012 02:19,973,958,605
01-01-2012 02:19,823,901,11
01-01-2012 02:19,184,979,716
01-01-2012 02:19,312,354,347
01-01-2012 02:19,963,984,497
01-01-2012 02:19,74,689,154
01-01-2012 02:19,572,742,772
01-01-2012 02:19,464,867,866
01-01-2012 02:19,732,976,852
01-01-2012 02:20,194,131,594
01-01-2012 02:20,356,524,514
01-01-2012 02:20,838,594,996
01-01-2012 02:20,270,240,510
01-01-2012 02:20,479,914,670
01-01-2012 02:20,782,106,943
01-01-2012 02:20,208,181,310
01-01-2012 02:20,569,80,597
01-01-2012 02:20,183,366,735
01-01-2012 02:20,446,959,162
01-01-2012 02:20,619,108,286
01-01-2012 02:20,242,530,351
01-01-2012 02:20,371,595,953
01-01-2012 02:20,584,436,195
01-01-2012 02:20,110,392,905
01-01-2012 02:20,559,606,99
01-01-2012 02:20,608,534,617
01-01-2012 02:20,844,223,536
01-01-2012 02:20,215,184,419
01-01-2012 02:20,537,794,675
01-01-2012 02:20,543,410,781
01-01-2012 02:20,685,944,462
01-01-2012 02:20,381,357,929
01-01-2012 02:20,474,88,285
01-01-2012 02:20,127,672,630
01-01-2012 02:20,682,391,324
01-01-2012 02:20,13,224,828
01-01-2012 02:20,368,20,736
01-01-2012 02:20,540,584,361
01-01-2012 02:20,90,989,136
01-01-2012 02:20,95,360,470
01-01-2012 02:20,585,764,445
01-01-2012 02:20,824,982,27
01-01-2012 02:20,28,234,944
01-01-2012 02:20,729,628,562
01-01-2012 02:20,186,864,808
01-01-2012 02:20,530,790,835
01-01-2012 02:20,734,539,841
01-01-2012 02:20,630,839,479
01-01-2012 02:20,545,913,544
01-01-2012 02:20,310,337,285
01-01-2012 02:20,2,149,497
01-01-2012 02:20,250,911,648
01-01-2012 02:20,480,847,219
01-01-2012 02:20,38,125,466
01-01-2012 02:20,253,227,62
01-01-2012 02:20,868,124,122
01-01-2012 02:20,883,672,488
01-01-2012 02:20,634,398,280
01-01-2012 02:20,30,827,171
01-01-2012 02:20,49,254,911
01-01-2012 02:20,328,197,433
01-01-2012 02:20,285,39,809
01-01-2012 02:20,506,76,384
01-01-2012 02:20,623,703,297
01-01-2012 02:20,716,546,608
01-01-2012 02:20,629,45,990
01-01-2012 02:20,273,78,185
01-01-2012 02:20,101,462,191
01-01-2012 02:20,365,391,490
01-01-2012 02:21,286,525,916
01-01-2012 02:21,326,822,675
01-01-2012 02:21,622,934,153
01-01-2012 02:21,163,206,931
01-01-2012 02:21,233,315,508
01-01-2012 02:21,281,619,288
01-01-2012 02:21,767,494,863
01-01-2012 02:21,399,896,960
01-01-2012 02:21,876,383,957
01-01-2012 02:21,212,270,539
01-01-2012 02:21,162,5,646
01-01-2012 02:21,667,945,465
01-01-2012 02:21,759,484,292
01-01-2012 02:21,764,414,6
01-01-2012 02:21,820,933,232
01-01-2012 02:21,168,238,347
01-01-2012 02:21,40,357,442
01-01-2012 02:21,248,908,11
01-01-2012 02:21,153,974,210
01-01-2012 02:21,181,746,247
01-01-2012 02:21,429,161,478
01-01-2012 02:21,625,108,439
01-01-2012 02:21,336,184,34
01-01-2012 02:21,528,416,54
01-01-2012 02:21,737,657,673
01-01-2012 02:21,737,856,389
01-01-2012 02:21,489,369,189
01-01-2012 02:21,963,509,101
01-01-2012 02:21,444,629,446
01-01-2012 02:21,917,915,216
01-01-2012 02:21,649,566,464
01-01-2012 02:21,207,951,226
01-01-2012 02:21,64,627,339
01-01-2012 02:21,860,782,465
01-01-2012 02:21,923,399,207
01-01-2012 02:21,443,440,74
01-01-2012 02:21,526,817,148
01-01-2012 02:21,47,237,414
01-01-2012 02:21,356,959,186
01-01-2012 02:21,223,77,549
01-01-2012 02:21,722,726,495
01-01-2012 02:21,164,397,61
01-01-2012 02:21,709,46,971
01-01-2012 02:21,639,735,69
01-01-2012 02:21,806,838,851
01-01-2012 02:21,510,880,336
01-01-2012 02:21,544,818,44
01-01-2012 02:21,33,46,716
01-01-2012 02:21,36,884,740
01-01-2012 02:21,130,451,844
01-01-2012 02:21,777,660,590
01-01-2012 02:21,466,981,71
01-01-2012 02:21,117,310,237
01-01-2012 02:21,834,575,721
01-01-2012 02:21,257,288,550
01-01-2012 02:21,576,192,315
01-01-2012 02:21,16,844,96
01-01-2012 02:21,90,313,926
01-01-2012 02:21,95,5,382
01-01-2012 02:21,562,945,706
01-01-2012 02:22,92,823,138
01-01-2012 02:22,217,867,6
01-01-2012 02:22,433,697,33
01-01-2012 02:22,902,129,674
01-01-2012 02:22,720,291,410
01-01-2012 02:22,619,665,837
01-01-2012 02:22,583,783,262
01-01-2012 02:22,647,122,0
01-01-2012 02:22,464,731,103
01-01-2012 02:22,373,585,597
01-01-2012 02:22,487,31,283
01-01-2012 02:22,51,160,614
01-01-2012 02:22,785,854,359
01-01-2012 02:22,604,661,365
01-01-2012 02:22,233,433,246
01-01-2012 02:22,397,120,169
01-01-2012 02:22,208,197,102
01-01-2012 02:22,883,630,242
01-01-2012 02:22,809,77,156
01-01-2012 02:22,488,48,780
01-01-2012 02:22,419,551,989
01-01-2012 02:22,114,405,786
01-01-2012 02:22,577,43,183
01-01-2012 02:22,979,248,150
01-01-2012 02:22,278,185,342
01-01-2012 02:22,495,172,787
01-01-2012 02:22,954,987,352
01-01-2012 02:22,987,908,622
01-01-2012 02:22,258,729,633
01-01-2012 02:22,195,687,824
01-01-2012 02:22,465,714,871
01-01-2012 02:22,327,112,515
01-01-2012 02:22,358,272,909
01-01-2012 02:22,20,967,126
01-01-2012 02:22,964,863,693
01-01-2012 02:22,848,435,519
01-01-2012 02:22,37,34,316
01-01-2012 02:22,561,194,360
01-01-2012 02:22,888,556,787
01-01-2012 02:22,142,691,810
01-01-2012 02:22,604,225,285
01-01-2012 02:22,783,502,592
01-01-2012 02:22,116,849,760
01-01-2012 02:22,630,363,106
01-01-2012 02:22,25,252,707
01-01-2012 02:22,12,778,109
01-01-2012 02:22,178,693,407
01-01-2012 02:22,917,345,786
01-01-2012 02:22,93,370,980
01-01-2012 02:22,927,617,162
01-01-2012 02:22,48,350,179
01-01-2012 02:22,114,122,810
01-01-2012 02:22,821,187,996
01-01-2012 02:22,929,465,841
01-01-2012 02:22,865,375,913
01-01-2012 02:22,624,677,572
01-01-2012 02:22,980,178,963
01-01-2012 02:22,281,215,705
01-01-2012 02:22,740,916,447
01-01-2012 02:22,11,253,371
01-01-2012 02:23,987,95,753
01-01-2012 02:23,68,765,192
